fileName	label
96085690_G06.txt	כך אנו מצהירים וכך אנו מחליטים
97029710_G02.txt	אנו מחליטים לדחות את העתירה בלא לבקש את תגובת המשיבים, תוך שמירת זכויות העותרים לשוב ולפנות לבית המשפט כמפורש לעיל
94061590_B02.txt	"905/83 (המ' 221/94) שניתן על ידי כבוד השופט לויט תאריך הישיבה: ט באדר א' תשנ\"ז (16.2.97) בשם המערער : בעצמו בשם המשיב 1 : עו\"ד פילו רמי, עו\"ד יצחק זקס בשם המשיב 2: עו\"ד מינטוס זאב בשם המשיב 3: עו\"ד יעל לנדאו פסק-דין בהסכמת בעלי הדין הערעור נדחה מבלי לעשות צו להוצאות"
97013580_W03.txt	אלא שדין הערעור להתקבל, וזאת דווקא בשל הממצאים העובדתיים שנקבעו בבית-המשפט קמא ולפי שיטתו
97055680_I06.txt	לפיכך אנו מחליטים לדחות את הערעור
97033730_G03.txt	"רבאיעה אימאן נגד המשיב : משרד הפנים עתירה למתן צו על תנאי תאריך הישיבה: כ\"א באייר תשנ\"ח (17.5.98) בשם העותרים : עו\"ד מוחמד עיסא עוויסאת בשם המשיב : עו\"ד ענר הלמן פסק-דין לבקשת העותרים ובהסכמת המדינה אנו מחליטים למחוק את העתירה"
97008450_A06.txt	דין העתירה להידחות
97066030_B09.txt	"ב בית המשפט העליון בשבתו כבית משפט לערעורים אזרחיים ע\"א 6603/97 בפני: כבוד המשנה לנשיא ש' לוין כבוד השופטת ד' ביניש כבוד השופט י' אנגלרד המערער : דניאל אדרי נגד המשיב ה : הפינקס הישראלי - חברה לביטוח בע\"מ ערעור על פסק דינו של בית המשפט המחוזי בחיפה מיום 31.8.97 בת\"א 1614/85 שניתן על ידי כבוד השופטת ש' וסרקרוג תאריך הישיבה: כ\"ח תמוז תשס\"א (19.7.2001) בשם המערער : עו\"ד אליעזר גל בשם המשיב ה: עו\"ד יצחק שפרבר פסק-דין נראה לנו שדין הערעור להידחות והוא - בין השאר לאחר שהמשיבה הודיעה לנו שאם הערעור ימשך או ידחה היא לא תעמוד על הערעור שכנגד"
97030390_G01.txt	בית-המשפט הגבוה לצדק לא יועד לעסוק בעתירה מעין-זו, ומטעם זה בלבד אנו מחליטים לדחותה על הסף בשל היותה עתירה כללית וסתמית יתר-על-המידה
97036170_F01.txt	העתירה נדחית
96039910_F04.txt	"אליעזר וילוז'ני (פורמלי) ערעור על פסק דין בית המשפט המחוזי בתל-אביב-יפו מיום 18.4.96 בה\"פ 2084/94 שניתן על ידי כבוד השופט א' גורן תאריך הישיבה: יג' בכסלו תשנ\"ט (2.12.98) בשם המערער : עו\"ד איתן מודן, עו\"ד איריס ארקין בשם המשיבה 1: עו\"ד זכריה קורוליק בשם המשיבה 2: עו\"ד יצחק בן מנחם פ ס ק - ד י ן השופט א' מצא: ערעור על פסק-דינו של בית המשפט המחוזי בתל-אביב-יפו (סגן הנשיא א' גורן), שקיבל את תובענת המשיבה 1 והורה על מחיקת הערת אזהרה שנרשמה לטובת המערער על שמינית מחלקו של המשיב 2 בנכס מקרקעין"
96071550_N01.txt	אם לא יתייצב האב לדיון, או אם יתייצב ולא יעלה כל טעם ממשי שיסתור את קביעותינו, תינתן ההכרזה המבוקשת; לאחר שזו תינתן לא תהיה עוד מניעה למתן צו האימוץ המבוקש בד בבד עם ההכרזה האמורה
97002010_F02.txt	"ולדימיר סוריאק נגד המשיב ה: מדינת ישראל ערעור על פסק דין בית המשפט המחוזי בתל-אביב-יפו מיום 4.2.96 בתיק פלילי 676/96 שניתן על ידי כבוד השופטת סביונה רוטלוי תאריך הישיבה: כ' בסיון התשנ\"ז ( 25.06.97 ) בשם המערער ים: עו\"ד ישראל קליין בשם המשיב ה: עו\"ד יהושע למברגר פ ס ק - ד י ן שני המערערים הורשעו בשוד בנסיבות מחמירות, בתקיפה חבלנית בנסיבות מחמירות ובהיזק בזדון"
96025940_F03.txt	"אוניברסיטת בר-אילן תאריך הישיבה: כ\"ו באלול התשנ\"ז ( 28.09.97 ) בשם העותר : עו\"ד טל בנד בשם המשי בה 1: עו\"ד משה עליאש פ ס ק - ד י ן הצדדים הגיעו לכלל הסדר מוסכם כלהלן: א"
96009690.D01	"15/95 שניתן על ידי כבוד השופט זועבי תאריך הישיבה: י\"א באדר ב' תשנ\"ז (20.3.97) בשם המערער: עו\"ד שרמן משה בשם המשיבה: עו\"ד אריה פטר פ ס ק - ד י ן על מהערער נגזר מאסר של 15 שנה, מהן 12 בפועל והיתרה על תנאי"
97030870_G03.txt	אנו מחליטים לדחות את העתירה
96053260_A06.txt	העתירה נדחית
95072480_G01.txt	"בית המשפט העליון בשבתו כבית משפט לערעורים פליליים ע\"פ 95 / 7248 בפני: כבוד השופט מ' חשין כבוד השופט י' זמיר כבוד השופט י' טירקל המ ערער: חוסאם דענא נגד המשיב ה: מדינת ישראל בקשה למחיקת הערעור פסק-דין לבקשת בא-כוח המערער אנו מחליטים לבטל את הערעור"
97016490_I02.txt	"נידאל זכריה סלאימה נ ג ד המשיבה: מדינת ישראל ערעורים על פסק דינו של בית המשפט המחוזי בירושלים מיום 28.1.97 בתיק ת\"פ 162/96 שניתן על ידי כבוד השופט א' רובינשטיין תאריך הישיבה: י\"ב באלול תשנ\"ז (14.9.97) בשם המערער: עו\"ד מנחם בלום (ע\"פ 1649/97) בשם המערערים: עו\"ד לאה צמל (ע\"פ 1691/97) בשם המשיבה: עו\"ד אביה אלף פ ס ק - ד י ן ארבעת המערערים בשני תיקים אלה הורשעו על ידי בית המשפט המחוזי, בפרשה אחת, בעבירות של חטיפה לשם חבלה, שוד בנסיבות חמורות והחזקת סכין שלא למטרה כשרה"
97015620_I06.txt	העתירה נדחית
97060450_E03.txt	על אף כל טענות בא כוחם בנושא זה בסיכומיו בכתב, דעתנו היא שאין להתערב בקביעת בית המשפט המחוזי, ועל כן דין הערעור שכנגד להדחות
97021250_F04.txt	העתירה נדחית
96055200_G02.txt	אנו מחליטים לדחות את הערעור
96073190_A04.txt	דין הערעור להידחות
97035630_A02.txt	העתירה נדחית כאמור
97045350_A12.txt	בסופו של יום הוחלט על מחיקת העתירה, וזאת נוכח כוונתם של העותרים לפנות לוועדה מייעצת שמונתה על ידי שר הפנים ב10.9.93-, בכדי שתדון בעניינם
97032680_I01.txt	העתירה נדחית
95019300_A02.txt	העתירה נדחית
97070390_G04.txt	העותר לא הוכיח עילה להתערבותו של בית-המשפט הגבוה לצדק, ואנו מחליטים לדחות את העתירה על הסף בלא להזמין את הצדדים לטיעון על-פה
94014690_D03.txt	כיוון שמאמצים אנו את האמור בפסק דינו של בית המשפט קמא, דין הערעור להדחות, וכך אנו מחליטים
97014140_B03.txt	העתירה נדחית
96075150.D03	העתירה נדחית
97077180_G04.txt	בכפוף לאמור לעיל אנו מחליטים למחוק את העתירה
97029250_I01.txt	העתירה נדחית
96079760_G03.txt	"עיריית תל-אביב יפו עתירה למתן צו על תנאי תאריך הישיבה: ל' בכסלו תשנ\"ח (29.12.97) בשם העותר : עו\"ד אל-דן גיורא בשם המשיבים : עו\"ד סבן ברכה פסק-דין לבקשת העותר אנו מחליטים למחוק את העתירה באין צו להוצאות"
97045790_A02.txt	מטעם זה דין העתירה להידחות
98035540_F03.txt	"זיאד מוסא זייאד בקשה למתן צו על תנאי וצו ביניים תאריך הישיבה: ט\"ז בסיון תשנ\"ח (10.6.98) בשם העותר: עו\"ד ענר הלמן בשם המשיב 2: עו\"ד אביגדור פלדמן, עו\"ד רונית רובינסון פ ס ק - ד י ן לאחר עיון בדלתיים סגורות בחוות-דעת שב\"כ מיום 18.1.98 ומיום 8.4.98, שהיו לפני ועדת השחרורים, הסכים בא-כוח המשיב להצעתנו שעל יסודה הננו פוסקים כלהלן: העתירה מתקבלת, החלטת ועדת השחרורים מתבטלת וההליך מוחזר לוועדת השחרורים לדיון נוסף בבקשת המשיב לשחרור מוקדם"
96037640_J04.txt	דין הערעור להתקבל בחלקו
97077340_A08.txt	בנסיבות אלה, דין העתירה להידחות
97060290_A06.txt	העתירה נדחית
97021760_F02.txt	"ב בית המשפט העליון בשבתו כבית משפט לערעורים פליליים ע\"פ 2176/97 בפני: כבוד השופט א' מצא כבוד השופטת ד' דורנר כבוד השופטת ד' ביניש המערער : ד\"ר נתן אופיר נגד המשיב ה : מדינת ישראל בקשה לחזור מן הערעור בשם המערער : עו\"ד חיים משגב פ ס ק - ד י ן המערער פנה לבית המשפט בכתב בבקשה לחזור בו מן הערעור"
97072930_L08.txt	שמענו את טענות הצדדים, ואנו מחליטים לדחות את ערעורו של המערער 1, הן לעניין ההרשעה והן לעניין חומרת העונש, לקבל את ערעורו של המערער 2 כנגד הרשעתו ולזכותו מחמת הספק מהאישומים שיוחסו לו בכתב האישום
96074270_J02.txt	קביעותיה ומסקנותיה של הערכאה הראשונה מקובלות עלינו ולפיכך דין הערעור להידחות
97050030_G03.txt	"מחלקת החינוך - מועצה מקומית קרני שומרון בקשה למתן צו על תנאי תאריך הישיבה: י\"ט באלול תשנ\"ז (21.9.97) בשם העותרים : עו\"ד טבח אורי בשם המשיב 3-1: עו\"ד אהרן גולדס בשם משיבים 5-4: עו\"ד דנה בריקסמן פסק-דין על יסוד הסכם הפשרה שהושג אנו מחליטים למחוק את העתירה באין צו להוצאות"
97004380.E03	"קלמי,ע\"י עו\"ד איתן לויט ערעור על החלטת בית משפט השלום בנתניה בת.א .(נתניה)694/95 מיום 15.7.96 שניתנה על ידי כבוד הרשמת סנדלר ליאן בשם המערער: בעצמו בשם המשיבים: עו\"ד לויט פסק-דין הערעור שהגיש המערער בע.א"
94053920_L02.txt	בישיבה הוחלט, ברוב דעות, להעביר את המשיב מכהונתו
97007200_E04.txt	דין הערעור להדחות
95001890_J06.txt	גם לדעתי דין הערעור להידחות
94006010_B01.txt	"ביין תאריך הישיבה: טז בכסלו תשנ\"ח (15.12.97) בשם המערער : עו\"ד יהודה ליבליין בשם המשיב : עו\"ד ריינפלד יצחק פסק-דין הערעור נדחה"
93021020_E01.txt	ברבות השנים הוחלט ליצור קוד חדש ומשופר שיתן מענה הולם לתמורות הטכנולוגיות והאחרות שחלו בדפוסי הסחר הבינלאומי
97066290_B07.txt	"אנו מוכנים להניח, מבלי לפסוק, שטענת השיהוי כשהיא לעצמה, אינה יכולה לשמש מחסום לפני המערער לתקוף את העסקה שנעשתה על ידי המשיב מס' 2 לגבי ה\"מגרש השני\"; לפיכך לו הוכח באורח חד-משמעי שה\"מגרש השני\" הוקצה למערער בניגוד לדין המחייב עריכת מכרז, היה דין הערעור להתקבל"
97071550_E04.txt	על יסוד הסכמה זו (אשר סומנה מ1/), מוסכם על הצדדים שהערעור ידחה ללא צו להוצאות, וכך אנו מחליטים
97068250_I04.txt	"המועצה המקומית אור-עקיבא עתירה למתן צו על-תנאי תאריך הישיבה: ט\"ז באלול תשנ\"ח (7.9.98) בשם העותר: עו\"ד ויקטור מזרחי בשם המשיבים: עו\"ד נחליאלי פ ס ק - ד י ן בהסכמת הצדדים החלטנו לאחד את הדיון בבג\"ץ 6825/97 ובבג\"ץ 7406/97"
97074250_D05.txt	עריית ירושלים בקשה למחיקת העתירה פסק-דין העתירה נמחקת - כמבוקש, בלי צו להוצאות
97068210_H02.txt	לפיכך, העתירה נדחית
97047090_D02.txt	לפיכך דין העתירה להידחות
96071580_A02.txt	"בית המשפט העליון בשבתו כבית משפט גבוה לצדק בג\"צ 7158/96 בפני: כבוד הנשיא א' ברק כבוד השופט א' גולדברג כבוד השופט מ' חשין העותר: רמי ברהום נ ג ד המשיבה: ממשלת ישראל עתירה למתן צו על תנאי תאריך הישיבה: ב' באדר א' התשנ\"ז (9.2.97) בשם העותר: בעצמו בשם המשיבה: עו\"ד שי ניצן פ ס ק - ד י ן הנשיא א' ברק: תשובת המדינה מניחה את הדעת, ואין עילה להתערבותנו"
97064300_G05.txt	העתירה נדחית
96044370_D02.txt	"הועדה המקומית לתכנון ולבניה רחובות עתירה למתן צו על תנאי תאריך הישיבה: כ\"ד באדר א תשנ\"ז (3.3.97) בשם העותר ת: עו\"ד כוכבי דן בשם המשיבים 3-1: עו\"ד יהודה שפר בשם המשיבה 4: עו\"ד ברעם פסק-דין העתירה נמחקת - כמבוקש"
97058840_F01.txt	"בית המשפט המחוזי בנצרת עתירה למתן צו על-תנאי בשם העותר: עו\"ד איברהים סלימאן פ ס ק - ד י ן השופט א' מצא: בשל השמטת הכנסות מדו\"חות שהגיש לפקיד השומה הואשם העותר, לפני בית המשפט המחוזי, בעבירות לפי סעיף 220(1)+(5) לפקודת מס הכנסה ובעבירות לפי סעיף 415 לחוק העונשין"
97042150_D01.txt	המערער יתייצב לעבודות שירות, כפי שקבע בית המשפט קמא, ביום 1.2.98
95021690_F06.txt	"קרטין ושות' (1981) בע\"מ ערעור וערעור שכנגד על פסק דין בית המשפט המחוזי בתל-אביב - יפו מיום 23.2.95 בת\"א 1912/86 שניתן על ידי כבוד השופטת ד\"ר ד' פלפל תאריך הישיבה: כ\"ה בתשרי תשנ\"ט (15.10.98) בשם המערערות והמשיבות בערעור שכנגד: עו\"ד אביגדור זיו בשם המשיבה והמערערת בערעור שכנגד: עו\"ד מאיר כהן פ ס ק - ד י ן בעצת בית המשפט חזרו בהן המערערות מן הערעור"
95058890_E01.txt	"אשר על כן, מנימוקים דומים לאלה שבפסק הדין בתיק רע\"א 5888/95, אנו מחליטים כדלקמן: א"
93023690_A01.txt	"460/92, שניתן על ידי כבוד השופטת ד' דורנר תאריך הישיבה: י\"ח בחשון התשנ\"ח ( 18.11.97 ) בשם המערערים : עו\"ד ע' גבעון בשם המשיב : עו\"ד א' אלרום פסק-דין נחה דעתנו כי המשיב לא התרשל, ועל כן דין הערעור להידחות"
96042360_F33.txt	אשר על כן אנו מחליטים למחוק את העתירה
07027630_t14.txt	(5) כזכור טענה המועצה האזורית, כי ישנן חלופות שבדין לענין מועצות מקומיות הנתונות בקשיים כלכליים, כגון תכנית הבראה (סעיף 35ד(3) לפקודת המועצות המקומיות); מינוי חשב מלוה מכוח סעיף 142 ב לפקודת העיריות (החל על מועצות מקומיות מכוח סעיף 34א לפקודת המועצות המקומיות); מינוי ועדה קרואה (סעיף 38א לפקודת המועצות המקומיות), וכן (במקרה של לעומתיות) סעיף 38 לפקודה זו; לעניין זה יש לומר כי אכן חלופות אלה ישנן, אך אין לומר כי שיקולי השר היו מופרכים וחייבו נקיטה דווקא בהן ולא באשר הוחלט
97006900_I04.txt	"מכון וינגייט לחינוך גופני ולספורט עתירה למתן צו על-תנאי וצו ביניים תאריך הישיבה: כ\"ד באדר תשנ\"ח (22.3.98) בשם העותרים: עו\"ד מיכאל שחור בשם המשיבים 1-3: עו\"ד אסנת מנדל בשם משיב 4: עו\"ד חנוך קינן בשם משיב 5: עו\"ד שרייבר אביטל פ ס ק - ד י ן העותרים מבקשים למחוק את העתירה"
94043760.D01	"טימור תאריך הישיבה: ט\"ז באדר ב' תשנ\"ז (25.3.97) בשם המערער : עו\"ד אלכסנדר טנדלר בשם המשיב ה:; עו\"ד יהושע למברגר פ ס ק - ד י ן שבנו ועיינו בכל החומר שנפרש בפנינו, ואין בידינו לומר כי העונש שנגזר על המערער חמור יתר על המידה"
97051240_A02.txt	העתירה נדחית
95008920_B05.txt	"גינת תאריך הישיבה: ו בשבט תשנ\"ח (2.2.98) בשם המערער ת: עו\"ד שבלת בשם המשיבים : עו\"ד בורנשטיין פסק-דין הערעור והערעור שכנגד נדחים"
97003910_A04.txt	מכאן שדין הערעור להידחות
96010570_F08.txt	המסקנה המתבקשת מכל האמור היא, כי דין הערעור להידחות
97012770_J02.txt	דין העתירה להידחות על הסף מחמת היותה מוקדמת, אם לא נחפזת
97052000_B02.txt	"בשם העותר : עו\"ד מדליג' ת'רות בשם המשיבה 4: עו\"ד עלי ראפע פסק-דין דין העתירה להידחות מחמת שיהוי כבד, והיא נדחית"
97065540_A06.txt	דין הערעור על שני חלקיו להידחות
97062920_E17.txt	העתירה נדחית
96018470_A06.txt	נחה דעתנו כי דין הערעור להידחות, ומטעמיו של בית המשפט המחוזי
96038220_G06.txt	"שר האוצר עתירה למתן צו על תנאי תאריך הישיבה: ל' בכסלו תשנ\"ח (29.12.97) בשם העותר ים: עו\"ד מישייקר יהונתן בשם המשיבים : עו\"ד קורן אורית פסק-דין לבקשת העותרים ובהסכמת המשיבים אנו מחליטים למחוק את העתירה באין צו להוצאות"
95042220_L03.txt	הנה כי כן, בין אם הנוהג גובר על התקנון ובין אם לאו, דין העתירה להידחות, וכך יש לדעתי להחליט
97058500_A06.txt	העתירה נדחית
97077290_J03.txt	לפיכך דין העתירה להידחות והיא נדחית בזה
97070500_G02.txt	"בבית המשפט העליון בשבתו כבית משפט גבוה לצדק בג\"ץ 7050/97 בפני: כבוד השופט מ' חשין כבוד השופטת ד' ביניש כבוד השופט י' גולדברג העותר : קריספיל פנחס נגד המשיב : מינהל מקרקעי ישראל עתירה למתן צו על תנאי תאריך הישיבה: י\"ח באדר תשנ\"ח (16.3.98) בשם העותר : בעצמו בשם המשיב : עו\"ד אידית קורינלדי-סירקיס פסק-דין לבקשת העותר ובהסכמת המדינה אנו מחליטים למחוק את העתירה באין צו להוצאות"
97053830_A07.txt	התוצאה היא, על כן, כי דין הערעורים, על כל חלקיהם - להידחות
93029120_G05.txt	השאלה הבאה תתייצב על דרכנו כמו-מאליה: מה הוא היחס בין אותו פיצוי-פירות סטטוטורי בגין אובדן דמי חכירה לבין פיצוי הפירות ההילכתי של ריבית על פיצויי ההפקעה? האם מצטברים הם זה-לזה? האם חלופיים הם זה-לזה ומוציאים הם זה-את-זה? על כך השיבה ההלכה תשובה ברורה ומפורשת
97015730_G02.txt	"ב בית המשפט העליון בשבתו כבית משפט גבוה לצדק בג\"ץ 1573/97 בפני: כבוד השופט מ' חשין כבוד השופט י' קדמי כבוד השופט י' טירקל העותרים: זכריאת עבד אלקאדר חג'ה ואח' נ ג ד המשיבים: שר הפנים ואח' בקשה למחיקת עתירה פסק - דין לבקשת העותרים ובהסכמת המדינה אנו מחליטים למחוק את העתירה באין צו להוצאות"
97071640_G01.txt	בהיותה של העתירה מוקדמת, כמבואר, אנו מחליטים לדחותה על הסף בלא להידרש לזימון הצדדים לטיעון על-פה
95062710_E02.txt	אשר על כן, הוחלט כי דין הערעור להתקבל באופן חלקי, כך שמפלס הגג שמעל בריכת השחיה וחדר הנוחיות שבקומת הכניסה מהווים חלק מהרכוש המשותף
97074840_I08.txt	"ועדה מחוזית לבניה עתירה למתן צו על-תנאי תאריך הישיבה: כ\"ט בניסן התש\"ס (4.5.00) בשם העותרת: עו\"ד מרסל אביטל בשם המשיבים 1-2, 7: עו\"ד אסנת מנדל בשם המשיבה 3: עו\"ד ד\"ר ראובן לסטר, עו\"ד ד\"ר אהוד חושן בשם המשיבה 4: עו\"ד רוטיל ליפמן-שמר בשם המשיבה 5: עו\"ד אילן אהרן בשם המשיבה 6: עו\"ד צבי גבר פסק-דין באת-כוח המשיבים 1, 2 ו7- הודיעה לבית המשפט, ביום 1.5.00, כדלקמן: \"למען הסר ספק, ומבלי להודות בטענות המופיעות בעתירה, הוחלט לקיים מחדש את כל ההליכים הקשורים בתוכנית הניקוז\""
96006470_G06.txt	העתירה נדחית
96076160_A09.txt	בנסיבות אלה, דין העתירה להדחות
97050140_G05.txt	"ועדה רפואית עליונה- מפקדת קצין רפואה ראשי בקשה למתן צו על תנאי תאריך הישיבה: י\"ט באלול תשנ\"ז (21.9.97) בשם העותר : עו\"ד שגיא גינצבורג בשם המשיבים : עו\"ד ענר הלמן פסק-דין על סמך האמור בהסכם המצורף לפסק-הדין (מסומן \"א\") אנו מחליטים לדחות את העתירה"
97070700_G02.txt	על יסוד כל האמור לעיל אנו מחליטים כלהלן: המשיבים יכתבו לעותר (באמצעות בא-כוחו) תוך שבעה ימים מיום קבלת פסק-דין זה, ויודיעוהו מה טעמים היו ביסוד החלטתם לשלול את רשיונו להחזיק בכלי יריה
96072260_A02.txt	העתירה נדחית
97057320_E03.txt	"הממונה על המחוז במשרד הפנים עתירה למתן צו על תנאי וצו ביניים תאריך הישיבה: כה' באייר התשנ\"ט ( 11.05.99 ) בשם העות ר 1: בעצמו בשם המשיבים: עו\"ד יוכי גנסין פסק-דין העתירה היא משנת 1997, ועל דעת הצדדים פג טעמה"
96066700_N01.txt	אשר על כן, דין הערעור על ההרשעה להידחות
97025580_F03.txt	"בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים ע\"פ 2558/97 ע\"פ 2848/97 בפני: כבוד השופט א' מצא כבוד השופטת ט' שטרסברג-כהן כבוד השופטת ד' דורנר המערער בע\"פ 2558/97 המשיב בע\"פ 2848/97: מוריס עמר נגד המשיב ה בע\"פ 2558/98 המערערת בע\"פ 2848/97 : מדינת ישראל ערעור על פסק דין בית המשפט המחוזי בבאר-שבע מיום 24.3.97 בתיק 529/96 שניתן על ידי כבוד השופטים: גלעדי, סגל, אזולאי תאריך הישיבה: יא' באייר תשנ\"ח (7.5.98) בשם המערער : עו\"ד אהוד בן יהודה בשם המשיבה: עו\"ד אורי כרמל פ ס ק - ד י ן הננו מאחדים הדיון בשני הערעורים"
96078740_F01.txt	"5.97) בשם המערער: עו\"ד נפתלי או-נר בשם המשיבה: עו\"ד אורי כרמל בשם שירות מבחן: גב' חנה אטקס פ ס ק - ד י ן הסניגור הודיענו כי המערער חוזר בו מן הערעור"
96032590_B06.txt	שמענו את טענות בעלי הדין ולאחר ששקלנו את כלל הנסיבות אנו מחליטים כדלקמן: א
95042250_B02.txt	העתירה נדחית לענין שיעורי הארנונה המתייחסים לפאב ולמסעדה
97021340_A02.txt	העתירה נדחית
96041250_F04.txt	העתירה נדחית
97028740_E04.txt	העתירה נדחית
07026960.S03	העתירה נדחית, איפוא
96083780_I06.txt	"מופלאח מולא, ראש המועצה המקומית ירכא התנגדות לצו-על-תנאי תאריך הישיבה: י\"ד באדר ב' תשנ\"ז (23.3.97) בשם העותרים: עו\"ד פרופ' מ' קורינאלדי בשם המשיב 1: עו\"ד יהודה שפר בשם המשיבים 2-3: עו\"ד ליבאי, עו\"ד שלומית הראל בשם המשיב 4: עו\"ד א' גנאם בשם משיב 5: עו\"ד זאיד פלאח פ ס ק - ד י ן השופט י' זמיר : 1"
96071270_I02.txt	העתירה נדחית
92012610_E01.txt	אנו מחליטים לדחות את הערעורים
96036950_J01.txt	אין אנו מכריעים בשאלה זו, שכן, די בנימוקים שיובאו להלן כדי להגיע למסקנה כי דין הערעור להתקבל
97022060_G04.txt	בכפוף לאמור לעיל העתירה נדחית
96056380_F04.txt	"בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים ע\"פ 5638/96 בפני: כבוד השופט א' מצא כבוד השופט י' קדמי כב' השופט י' גולדברג המערער : חאמד אברהים אל-רפיעה נגד המשיב : היועץ המשפטי לממשלה ערעור על פסק דין בית המשפט המחוזי בבאר-שבע מיום 16.5.96 בתיק 137/95 שניתן על ידי כבוד השופטת ר' אבידע תאריך הישיבה: י\"ד בשבט תשנ\"ח (10.2.98) בשם המערער: עו\"ד חיים קאזיס בשם המשיב: עו\"ד נעמי גרנות בשם שירות המבחן: גב' זהבה מור פ ס ק - ד י ן סניגורו המלומד של המערער טען למען שולחו כל שניתן היה לטעון; אך חרף כל טענותיו לא ראינו מקום להתערב בעונש שנגזר על המערער על ידי בית המשפט המחוזי, הנראה לנו הולם את ריבוי העבירות, את חומרתן, את נסיבות ביצוען ושיטתיותן, וכן את עברו הפלילי של המערער"
96075870_I02.txt	העתירה נדחית
96030610_A03.txt	העתירה נדחית
97036770_A14.txt	העתירה נדחית
96054960_G03.txt	אנו מחליטים, איפוא, לדחות את הערעור על גזר-הדין אף הוא
93025760_C02.txt	כיוון שכך, איני סבור כי ניתן היה לקנוס את המשיב תוך הפעלת סעיף 63 לחוק העונשין, ודין הערעור להדחות
95052850_F01.txt	"המועצה האזורית מודיעים תאריך הישיבה: י\"א באדר א התשנ\"ז ( 18.02.97 ) בשם המערער : עו\"ד מנחם סגל בשם המשיב 1: עו\"ד אליעזר חודפי בם משיב 2: עו\"ד משה בלטר בשם משיבה 3: עו\"ד מאיר פז פ ס ק - ד י ן מקביעות בית המשפט המחוזי עולה, כי המשיב 1 (איגוד ערים איילון) היה מוסמך לפרסם את המכרז; כי המכרז נוהל כהלכה; וכי המשיבה 2 זכתה במכרז כדין"
96008890_L01.txt	ה נ ש י א הוחלט, ברוב דעות, כאמור בפסק-דינה של השופטת דורנר
97076250_G03.txt	מנהל הלשכה האזורית למנהל אוכלוסין בקשה לביטול/מחיקת עתירה פסק-ד ין לבקשת העותרים ובהסכמת המשיבים אנו מחליטים למחוק את העתירה באין צו להוצאות
97020010_I04.txt	העתירה נדחית
94023480_A01.txt	נחה דעתנו, כי פסק הדין הוא מבוסס, הנמקתו מקובלת עלינו, ומטעם זה דין הערעור להידחות
95019610_N04.txt	הנה כי כן, טוענת המדינה למעשה, כי היה כאן שיהוי הן במובן הסובייקטיבי והן במובן האובייקטיבי, ולפיכך דין העתירה להדחות
97002610_B04.txt	סבורים אנו שדין הערעור להתקבל
97044380_F07.txt	"משרד התחבורה עתירה למתן צו על תנאי תאריך הישיבה: ט' באדר תשנ\"ט (25.2.99) בשם העותרות: עו\"ד ג'מיל דקואר; עו\"ד דן יקיר בשם המשיבים: עו\"ד אסנת מנדל פ ס ק - ד י ן הבוקר הוגש לנו תצהיר משלים, שנחתם אתמול"
94042270_F02.txt	יתכן שבמקרים הקודמים שצוטטו בפנינו היו היבטים שונים שבעקבותיהם הוחלט על החמרה או הקלה בעונשים שהוטלו על הנקבלים
95015700_I01.txt	"בבית המשפט העליון בשבתו כבית משפט גבוה לצדק בג\"צ 1570/95 בפני: כבוד המשנה לנשיא ש' לוין כבוד השופט י' זמיר כבוד השופטת ט' שטרסברג-כהן העותר: מחמד ראשד דוויק נ ג ד המשיב: שירות בתי הסוהר עתירה למתן צו על-תנאי פ ס ק - ד י ן בעתירה זאת (שהוגשה ביום 13.2.95) מציין העותר כי הוא אסיר שהורשע בעבירה בטחונית ודינו נגזר לתשע שנות מאסר; הוא מוסיף כי ועדת השחרורים החליטה ביום 1.2.95 שלא להפחית שליש מתקופת המאסר; והוא מבקש שבית המשפט יורה להביא אותו בפני ועדת השחרורים פעם נוספת כדי שיוכל להעלות בפני הוועדה טענות שלא ניתנה לו הזדמנות נאותה להעלותן כאשר הופיע בפני הוועדה לראשונה"
96083060_M10.txt	"מרים פולק נ ג ד המשיבה: יוכבד רווחה ערעור וערעור שכנגד על פסק דין בית המשפט המחוזי בתל אביב יפו מיום 3.10.96 בה\"פ 1950/94 שניתן על ידי כבוד השופטת ש' סירוטה בשם המערערים: עו\"ד מיכאל שניטקין בשם המשיבה: עו\"ד מיכאל ד' דעואל פ ס ק - ד י ן במסגרת הערעור שלפנינו הגיעו באי כוח בעלי הדין לפשרה"
91043850_F01.txt	"בבית המשפט העליון בשבתו כבית משפט לערעורים אזרחיים ע\"א 4385/91 וערעור-שכנגד בפני: כבוד השופט א' מצא כבוד השופטת ד' דורנר כבוד השופט י' טירקל המערערת: רחל סלם נ ג ד המשיב: רם כרמי (המערער שכנגד) ערעור על פסק דינו של בית המשפט המחוזי בתל-אביב-יפו מיום 29.7.91 שניתן על ידי כבוד הסגן הנשיא, השופטת ש' ולנשטיין בשם המערערת: עו\"ד א' אורנשטיין בשם המשיב: עו\"ד ז' רוזנבלום פ ס ק - ד י ן השופט א' מצא: תובענת המערערת נגד המשיב התבססה על עילת שיתוף בנכסים בין בני-זוג ידועים בציבור"
97001420_F01.txt	בעונש לא ראינו מקום להתערב ואנו מחליטים לדחות את הערעור
